,I_h,Hz,Perturbation time,PRC
78,100.0,13.15,0.07805615835518347,0.01999999999998181
79,100.0,13.15,0.07904254620288517,0.01999999999998181
80,100.0,13.15,0.08002893405058839,0.01999999999998181
81,100.0,13.15,0.08108108108813838,0.01999999999998181
82,100.0,13.15,0.0820674689358401,0.01999999999998181
83,100.0,13.15,0.08305385678354331,0.01999999999998181
84,100.0,13.15,0.08404024463124653,0.01999999999998181
85,100.0,13.15,0.08502663247894823,0.01999999999998181
86,100.0,13.15,0.08607877951649823,0.01999999999998181
87,100.0,13.15,0.08706516736419995,0.01999999999998181
88,100.0,13.15,0.08805155521190315,0.01999999999998181
89,100.0,13.15,0.08903794305960637,0.01999999999998181
90,100.0,13.15,0.09009009009715487,0.01999999999998181
91,100.0,13.15,0.09107647794485808,0.01999999999998181
92,100.0,13.15,0.09206286579255979,0.01999999999998181
93,100.0,13.15,0.09304925364026301,0.01999999999998181
94,100.0,13.15,0.09403564148796621,0.01999999999998181
95,100.0,13.15,0.09508778852551472,0.01999999999998181
96,100.0,13.15,0.09607417637321793,0.01999999999998181
97,100.0,13.15,0.09706056422091965,0.01999999999998181
98,100.0,13.15,0.09804695206862285,0.01999999999998181
99,100.0,13.15,0.09909909910617284,0.01999999999998181
100,100.0,13.15,0.10008548695387456,0.01999999999998181
101,100.0,13.15,0.10107187480157777,0.01999999999998181
102,100.0,13.15,0.10205826264927949,0.01999999999998181
103,100.0,13.15,0.1030446504969827,0.01999999999998181
104,100.0,13.15,0.1040967975345327,0.01999999999998181
105,100.0,13.15,0.1050831853822344,0.01999999999998181
106,100.0,13.15,0.10606957322993762,0.01999999999998181
107,100.0,13.15,0.10705596107764083,0.01999999999998181
108,100.0,13.15,0.10810810811518934,0.01999999999998181
109,100.0,13.15,0.10909449596289254,0.01999999999998181
110,100.0,13.15,0.11008088381059426,0.01999999999998181
111,100.0,13.15,0.11106727165829747,0.01999999999998181
112,100.0,13.15,0.11205365950600069,0.01999999999998181
