,I_h,Hz,Perturbation time,PRC
137,100.0,43.49,0.2745302713987468,-1.6467538443976082e-10
138,100.0,43.49,0.2765309672929718,-1.6467538443976082e-10
139,100.0,43.49,0.2785316631871955,-1.6467538443976082e-10
140,100.0,43.49,0.28053235908141927,-1.6467538443976082e-10
141,100.0,43.49,0.28253305497564424,-1.6467538443976082e-10
142,100.0,43.49,0.284533750869868,-1.6467538443976082e-10
143,100.0,43.49,0.28653444676409173,-1.6467538443976082e-10
144,100.0,43.49,0.2885351426583155,-1.6467538443976082e-10
145,100.0,43.49,0.2905793319415455,-1.6467538443976082e-10
146,100.0,43.49,0.29258002783576925,-1.6467538443976082e-10
147,100.0,43.49,0.294580723729993,-1.6467538443976082e-10
148,100.0,43.49,0.29658141962421675,-1.6467538443976082e-10
149,100.0,43.49,0.2985821155184405,-1.6467538443976082e-10
150,100.0,43.49,0.30058281141266546,-1.6467538443976082e-10
151,100.0,43.49,0.3025835073068892,-1.6467538443976082e-10
152,100.0,43.49,0.30458420320111296,-1.6467538443976082e-10
153,100.0,43.49,0.3065848990953379,-1.6467538443976082e-10
154,100.0,43.49,0.3085855949895617,-1.6467538443976082e-10
155,100.0,43.49,0.3105862908837854,-1.6467538443976082e-10
156,100.0,43.49,0.31258698677800917,-1.6467538443976082e-10
157,100.0,43.49,0.31458768267223414,-1.6467538443976082e-10
158,100.0,43.49,0.31663187195546294,-1.6467538443976082e-10
159,100.0,43.49,0.3186325678496867,-1.6467538443976082e-10
160,100.0,43.49,0.32063326374391043,-1.6467538443976082e-10
161,100.0,43.49,0.3226339596381354,-1.6467538443976082e-10
162,100.0,43.49,0.32463465553235915,0.0009999998353293904
163,100.0,43.49,0.3266353514265829,0.0009999998353293904
164,100.0,43.49,0.32863604732080787,0.0009999998353293904
165,100.0,43.49,0.3306367432150316,0.0009999998353293904
166,100.0,43.49,0.33263743910925536,0.0009999998353293904
167,100.0,43.49,0.3346381350034791,0.0009999998353293904
168,100.0,43.49,0.33663883089770286,0.0009999998353293904
169,100.0,43.49,0.3386395267919278,0.0009999998353293904
170,100.0,43.49,0.3406402226861516,0.0009999998353293904
171,100.0,43.49,0.3426844119693804,0.0009999998353293904
172,100.0,43.49,0.3446851078636041,0.0009999998353293904
173,100.0,43.49,0.3466858037578291,0.0009999998353293904
174,100.0,43.49,0.34868649965205284,0.0009999998353293904
175,100.0,43.49,0.3506871955462766,0.0009999998353293904
176,100.0,43.49,0.35268789144050156,0.0009999998353293904
177,100.0,43.49,0.3546885873347253,0.0009999998353293904
178,100.0,43.49,0.35668928322894905,0.0009999998353293904
179,100.0,43.49,0.3586899791231728,0.0009999998353293904
180,100.0,43.49,0.36069067501739777,0.0009999998353293904
181,100.0,43.49,0.3626913709116215,0.0009999998353293904
182,100.0,43.49,0.36469206680584526,0.0009999998353293904
183,100.0,43.49,0.36669276270007023,0.0009999998353293904
184,100.0,43.49,0.3687369519832978,0.0009999998353293904
185,100.0,43.49,0.37073764787752284,0.0009999998353293904
186,100.0,43.49,0.3727383437717466,0.0009999998353293904
187,100.0,43.49,0.3747390396659703,0.0009999998353293904
188,100.0,43.49,0.3767397355601953,0.0009999998353293904
189,100.0,43.49,0.37874043145441905,0.0009999998353293904
190,100.0,43.49,0.38074112734864274,0.0009999998353293904
191,100.0,43.49,0.3827418232428665,0.0009999998353293904
192,100.0,43.49,0.3847425191370915,0.0009999998353293904
193,100.0,43.49,0.3867432150313152,0.0009999998353293904
194,100.0,43.49,0.38874391092553895,0.0009999998353293904
195,100.0,43.49,0.390744606819764,0.0009999998353293904
196,100.0,43.49,0.39274530271398767,0.0009999998353293904
197,100.0,43.49,0.3947894919972165,0.0009999998353293904
198,100.0,43.49,0.39679018789144027,0.0019999998353341653
199,100.0,43.49,0.39879088378566524,0.0019999998353341653
200,100.0,43.49,0.400791579679889,0.0019999998353341653
201,100.0,43.49,0.40279227557411273,0.0019999998353341653
202,100.0,43.49,0.4047929714683365,0.0019999998353341653
203,100.0,43.49,0.40679366736256023,0.0019999998353341653
204,100.0,43.49,0.4087943632567852,0.0019999998353341653
205,100.0,43.49,0.41079505915100895,0.0019999998353341653
206,100.0,43.49,0.4127957550452327,0.0019999998353341653
207,100.0,43.49,0.41479645093945766,0.0019999998353341653
208,100.0,43.49,0.4167971468336814,0.0019999998353341653
209,100.0,43.49,0.41879784272790516,0.0019999998353341653
210,100.0,43.49,0.42079853862212885,0.0019999998353341653
211,100.0,43.49,0.42284272790535893,0.0019999998353341653
212,100.0,43.49,0.4248434237995827,0.0019999998353341653
213,100.0,43.49,0.4268441196938064,0.0019999998353341653
214,100.0,43.49,0.42884481558803017,0.0019999998353341653
215,100.0,43.49,0.43084551148225514,0.0019999998353341653
216,100.0,43.49,0.4328462073764789,0.00299999983533894
217,100.0,43.49,0.43484690327070263,0.00299999983533894
218,100.0,43.49,0.4368475991649276,0.00299999983533894
219,100.0,43.49,0.43884829505915135,0.00299999983533894
220,100.0,43.49,0.4408489909533751,0.00299999983533894
221,100.0,43.49,0.44284968684759884,0.00299999983533894
222,100.0,43.49,0.4448503827418226,0.00299999983533894
223,100.0,43.49,0.44685107863604756,0.00299999983533894
224,100.0,43.49,0.44889526791927636,0.00299999983533894
225,100.0,43.49,0.4508959638135001,0.00299999983533894
226,100.0,43.49,0.45289665970772386,0.00299999983533894
227,100.0,43.49,0.4548973556019488,0.003999999835343715
228,100.0,43.49,0.4568980514961726,0.003999999835343715
229,100.0,43.49,0.4588987473903963,0.003999999835343715
230,100.0,43.49,0.4608994432846213,0.003999999835343715
231,100.0,43.49,0.46290013917884504,0.003999999835343715
232,100.0,43.49,0.4649008350730688,0.003999999835343715
233,100.0,43.49,0.46690153096729253,0.003999999835343715
234,100.0,43.49,0.4689022268615175,0.003999999835343715
235,100.0,43.49,0.47090292275574125,0.003999999835343715
236,100.0,43.49,0.472903618649965,0.00499999983534849
237,100.0,43.49,0.4749478079331938,0.00499999983534849
238,100.0,43.49,0.47694850382741877,0.00499999983534849
239,100.0,43.49,0.4789491997216425,0.00499999983534849
240,100.0,43.49,0.48094989561586626,0.00499999983534849
241,100.0,43.49,0.48295059151009,0.00499999983534849
242,100.0,43.49,0.484951287404315,0.00499999983534849
243,100.0,43.49,0.4869519832985387,0.00499999983534849
244,100.0,43.49,0.4889526791927625,0.005999999835353265
245,100.0,43.49,0.4909533750869862,0.005999999835353265
246,100.0,43.49,0.4929540709812112,0.005999999835353265
247,100.0,43.49,0.49495476687543494,0.005999999835353265
248,100.0,43.49,0.4969554627696587,0.005999999835353265
249,100.0,43.49,0.49895615866388365,0.005999999835353265
250,100.0,43.49,0.5010003479471125,0.0069999998353580395
251,100.0,43.49,0.5030010438413363,0.0069999998353580395
252,100.0,43.49,0.50500173973556,0.0069999998353580395
253,100.0,43.49,0.507002435629785,0.0069999998353580395
254,100.0,43.49,0.5090031315240087,0.0069999998353580395
255,100.0,43.49,0.5110038274182325,0.0069999998353580395
256,100.0,43.49,0.5130045233124562,0.007999999835362814
257,100.0,43.49,0.5150052192066812,0.007999999835362814
258,100.0,43.49,0.5170059151009049,0.007999999835362814
259,100.0,43.49,0.5190066109951287,0.007999999835362814
260,100.0,43.49,0.5210073068893524,0.007999999835362814
261,100.0,43.49,0.5230080027835774,0.00899999983536759
262,100.0,43.49,0.5250086986778011,0.00899999983536759
263,100.0,43.49,0.5270528879610299,0.00899999983536759
264,100.0,43.49,0.5290535838552537,0.00899999983536759
265,100.0,43.49,0.5310542797494786,0.00899999983536759
266,100.0,43.49,0.5330549756437024,0.009999999835372364
267,100.0,43.49,0.5350556715379261,0.009999999835372364
268,100.0,43.49,0.5370563674321499,0.009999999835372364
269,100.0,43.49,0.5390570633263748,0.009999999835372364
270,100.0,43.49,0.5410577592205986,0.010999999835377139
271,100.0,43.49,0.5430584551148223,0.010999999835377139
272,100.0,43.49,0.5450591510090473,0.010999999835377139
273,100.0,43.49,0.547059846903271,0.010999999835377139
274,100.0,43.49,0.5490605427974948,0.010999999835377139
275,100.0,43.49,0.5510612386917185,0.011999999835381914
276,100.0,43.49,0.5531054279749473,0.011999999835381914
277,100.0,43.49,0.5551061238691724,0.011999999835381914
278,100.0,43.49,0.557106819763396,0.012999999835386689
279,100.0,43.49,0.5591075156576198,0.012999999835386689
280,100.0,43.49,0.5611082115518435,0.012999999835386689
281,100.0,43.49,0.5631089074460686,0.012999999835386689
282,100.0,43.49,0.5651096033402923,0.013999999835391463
283,100.0,43.49,0.5671102992345161,0.013999999835391463
284,100.0,43.49,0.569110995128741,0.013999999835391463
285,100.0,43.49,0.5711116910229648,0.013999999835391463
286,100.0,43.49,0.5731123869171885,0.014999999835396238
287,100.0,43.49,0.5751130828114123,0.014999999835396238
288,100.0,43.49,0.5771137787056372,0.014999999835396238
289,100.0,43.49,0.5791579679888661,0.015999999835401013
290,100.0,43.49,0.5811586638830898,0.015999999835401013
291,100.0,43.49,0.5831593597773135,0.015999999835401013
292,100.0,43.49,0.5851600556715385,0.015999999835401013
293,100.0,43.49,0.5871607515657623,0.016999999835405788
294,100.0,43.49,0.589161447459986,0.016999999835405788
295,100.0,43.49,0.5911621433542097,0.016999999835405788
296,100.0,43.49,0.5931628392484347,0.017999999835410563
297,100.0,43.49,0.5951635351426584,0.017999999835410563
298,100.0,43.49,0.5971642310368822,0.017999999835410563
299,100.0,43.49,0.5991649269311059,0.018999999835415338
300,100.0,43.49,0.6011656228253309,0.018999999835415338
301,100.0,43.49,0.6031663187195546,0.018999999835415338
302,100.0,43.49,0.6051670146137784,0.019999999835420113
303,100.0,43.49,0.6072112038970072,0.019999999835420113
304,100.0,43.49,0.6092118997912322,0.019999999835420113
305,100.0,43.49,0.6112125956854559,0.020999999835424887
306,100.0,43.49,0.6132132915796797,0.020999999835424887
307,100.0,43.49,0.6152139874739047,0.020999999835424887
308,100.0,43.49,0.6172146833681285,0.021999999835429662
309,100.0,43.49,0.6192153792623522,0.021999999835429662
310,100.0,43.49,0.621216075156576,0.021999999835429662
311,100.0,43.49,0.6232167710508009,0.022999999835434437
312,100.0,43.49,0.6252174669450247,0.022999999835434437
313,100.0,43.49,0.6272181628392484,0.022999999835434437
314,100.0,43.49,0.629218858733472,0.023999999835439212
315,100.0,43.49,0.6312195546276971,0.023999999835439212
316,100.0,43.49,0.6332637439109259,0.023999999835439212
317,100.0,43.49,0.6352644398051497,0.024999999835443987
318,100.0,43.49,0.6372651356993734,0.024999999835443987
319,100.0,43.49,0.6392658315935984,0.024999999835443987
320,100.0,43.49,0.6412665274878221,0.02599999983544876
321,100.0,43.49,0.6432672233820459,0.02599999983544876
322,100.0,43.49,0.6452679192762696,0.02599999983544876
323,100.0,43.49,0.6472686151704946,0.026999999835453536
324,100.0,43.49,0.6492693110647183,0.026999999835453536
325,100.0,43.49,0.6512700069589421,0.026999999835453536
326,100.0,43.49,0.653270702853167,0.02799999983545831
327,100.0,43.49,0.6552713987473908,0.02799999983545831
328,100.0,43.49,0.6572720946416145,0.02799999983545831
329,100.0,43.49,0.6593162839248433,0.028999999835463086
330,100.0,43.49,0.6613169798190671,0.028999999835463086
331,100.0,43.49,0.663317675713292,0.028999999835463086
332,100.0,43.49,0.6653183716075158,0.028999999835463086
333,100.0,43.49,0.6673190675017395,0.02999999983546786
334,100.0,43.49,0.6693197633959633,0.02999999983546786
335,100.0,43.49,0.6713204592901882,0.02999999983546786
336,100.0,43.49,0.673321155184412,0.030999999835472636
337,100.0,43.49,0.6753218510786357,0.030999999835472636
338,100.0,43.49,0.6773225469728608,0.030999999835472636
339,100.0,43.49,0.6793232428670845,0.03199999983547741
340,100.0,43.49,0.6813239387613083,0.03199999983547741
341,100.0,43.49,0.683324634655532,0.03199999983547741
342,100.0,43.49,0.685368823938762,0.03199999983547741
343,100.0,43.49,0.6873695198329858,0.032999999835482186
344,100.0,43.49,0.6893702157272095,0.032999999835482186
345,100.0,43.49,0.6913709116214333,0.032999999835482186
346,100.0,43.49,0.6933716075156582,0.032999999835482186
347,100.0,43.49,0.695372303409882,0.03399999983548696
348,100.0,43.49,0.6973729993041057,0.03399999983548696
349,100.0,43.49,0.6993736951983295,0.03399999983548696
350,100.0,43.49,0.7013743910925544,0.03399999983548696
351,100.0,43.49,0.7033750869867782,0.03399999983548696
352,100.0,43.49,0.7053757828810019,0.034999999835491735
353,100.0,43.49,0.7073764787752257,0.034999999835491735
354,100.0,43.49,0.7093771746694506,0.034999999835491735
355,100.0,43.49,0.7114213639526795,0.034999999835491735
356,100.0,43.49,0.7134220598469032,0.034999999835491735
357,100.0,43.49,0.7154227557411269,0.03599999983549651
358,100.0,43.49,0.7174234516353519,0.03599999983549651
359,100.0,43.49,0.7194241475295756,0.03599999983549651
360,100.0,43.49,0.7214248434237994,0.03599999983549651
361,100.0,43.49,0.7234255393180244,0.03599999983549651
362,100.0,43.49,0.7254262352122481,0.03599999983549651
363,100.0,43.49,0.7274269311064718,0.036999999835501285
364,100.0,43.49,0.7294276270006956,0.036999999835501285
365,100.0,43.49,0.7314283228949205,0.036999999835501285
366,100.0,43.49,0.7334290187891443,0.036999999835501285
367,100.0,43.49,0.735429714683368,0.036999999835501285
368,100.0,43.49,0.737473903966597,0.036999999835501285
369,100.0,43.49,0.7394745998608206,0.036999999835501285
370,100.0,43.49,0.7414752957550457,0.036999999835501285
371,100.0,43.49,0.7434759916492694,0.036999999835501285
372,100.0,43.49,0.7454766875434932,0.036999999835501285
373,100.0,43.49,0.7474773834377181,0.036999999835501285
374,100.0,43.49,0.7494780793319419,0.036999999835501285
375,100.0,43.49,0.7514787752261656,0.036999999835501285
376,100.0,43.49,0.7534794711203893,0.036999999835501285
377,100.0,43.49,0.7554801670146143,0.036999999835501285
378,100.0,43.49,0.7574808629088381,0.036999999835501285
379,100.0,43.49,0.7594815588030618,0.036999999835501285
380,100.0,43.49,0.7614822546972868,0.036999999835501285
381,100.0,43.49,0.7635264439805156,0.036999999835501285
382,100.0,43.49,0.7655271398747393,0.036999999835501285
383,100.0,43.49,0.7675278357689631,0.036999999835501285
384,100.0,43.49,0.7695285316631868,0.036999999835501285
385,100.0,43.49,0.7715292275574118,0.036999999835501285
386,100.0,43.49,0.7735299234516355,0.036999999835501285
387,100.0,43.49,0.7755306193458593,0.036999999835501285
388,100.0,43.49,0.777531315240083,0.036999999835501285
389,100.0,43.49,0.779532011134308,0.036999999835501285
390,100.0,43.49,0.7815327070285317,0.03599999983549651
391,100.0,43.49,0.7835334029227555,0.03599999983549651
392,100.0,43.49,0.7855340988169804,0.03599999983549651
393,100.0,43.49,0.7875347947112042,0.03599999983549651
394,100.0,43.49,0.789578983994433,0.03599999983549651
395,100.0,43.49,0.7915796798886567,0.03599999983549651
396,100.0,43.49,0.7935803757828818,0.034999999835491735
397,100.0,43.49,0.7955810716771055,0.034999999835491735
398,100.0,43.49,0.7975817675713293,0.034999999835491735
399,100.0,43.49,0.799582463465553,0.034999999835491735
400,100.0,43.49,0.801583159359778,0.034999999835491735
401,100.0,43.49,0.8035838552540017,0.03399999983548696
402,100.0,43.49,0.8055845511482255,0.03399999983548696
403,100.0,43.49,0.8075852470424504,0.03399999983548696
404,100.0,43.49,0.8095859429366742,0.03399999983548696
405,100.0,43.49,0.8115866388308979,0.032999999835482186
406,100.0,43.49,0.8135873347251217,0.032999999835482186
407,100.0,43.49,0.8155880306193454,0.032999999835482186
408,100.0,43.49,0.8176322199025754,0.03199999983547741
409,100.0,43.49,0.8196329157967992,0.03199999983547741
410,100.0,43.49,0.8216336116910229,0.03199999983547741
411,100.0,43.49,0.8236343075852467,0.030999999835472636
412,100.0,43.49,0.8256350034794716,0.030999999835472636
413,100.0,43.49,0.8276356993736954,0.030999999835472636
414,100.0,43.49,0.8296363952679191,0.02999999983546786
415,100.0,43.49,0.8316370911621441,0.02999999983546786
416,100.0,43.49,0.8336377870563678,0.02999999983546786
417,100.0,43.49,0.8356384829505916,0.028999999835463086
418,100.0,43.49,0.8376391788448153,0.028999999835463086
419,100.0,43.49,0.8396398747390403,0.028999999835463086
420,100.0,43.49,0.841640570633264,0.02799999983545831
421,100.0,43.49,0.8436847599164928,0.02799999983545831
422,100.0,43.49,0.8456854558107166,0.026999999835453536
423,100.0,43.49,0.8476861517049403,0.026999999835453536
424,100.0,43.49,0.8496868475991654,0.026999999835453536
425,100.0,43.49,0.851687543493389,0.02599999983544876
426,100.0,43.49,0.8536882393876128,0.02599999983544876
427,100.0,43.49,0.8556889352818378,0.024999999835443987
428,100.0,43.49,0.8576896311760616,0.024999999835443987
429,100.0,43.49,0.8596903270702853,0.023999999835439212
